@relation plant-texture

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99}

@data
0,0.059603,0,0.139397,0,0.293344,0,0,0.154226,0.003097,0,0,0.061403,0.185187,0,0,0.041533,0,0.022728,0,0,0,0.01,0.43477,0.006372,0.138711,0,0,0.009091,0.204543,0.054794,0,0.447022,0,0.045451,0,0.521054,0,0,0.011764,0.014251,0,0,0,0,0,0.009905,0,0.324777,0.008403,0,0,0.402362,0.023333,0,0,0,0.097557,0.284387,0.00322,0,0.025975,0.146064,0,50
0,0,0,0.042425,0,0.180004,0,0,0.179102,0,0.013698,0,0.035085,0.253968,0,0,0.006389,0,0.0487,0,0,0.016486,0.005002,0.318833,0,0.158068,0,0,0.022729,0.170449,0.006849,0,0.313555,0,0.011369,0,0.721059,0,0,0.011764,0.002376,0,0,0,0,0,0,0,0.418799,0.033612,0,0,0.301775,0,0,0,0,0.053656,0.348605,0.022544,0,0.020778,0.224716,0,50
0,0.013244,0,0.066667,0,0.31334,0,0,0.199002,0.009289,0,0,0.017542,0.269844,0,0,0.025558,0,0.045455,0.028983,0,0,0,0.384047,0.006372,0.125809,0,0,0,0.215911,0.023972,0,0.548726,0,0.022726,0,0.512288,0,0,0.011764,0.002376,0,0.005527,0,0,0,0,0,0.28205,0,0,0,0.360942,0.013332,0,0,0,0.063412,0.339437,0.00322,0,0.012987,0.123593,0,50
0,0.039733,0.140504,0.260609,0.014565,0.066671,0.015959,0.027625,0.099501,0.006192,0,0,0.166667,0.179894,0,0,0.006389,0,0.025972,0.028983,0,0.021977,0.215002,0.050723,0.121021,0,0.236051,0.022855,0.1,0.340909,0.160955,0,0.021187,0.013812,0.306814,0,0,0.035873,0.119205,0.041176,0.33729,0.077917,0.441984,0.156398,0.177298,0.06111,0.207922,0.007843,0.239314,0.088237,0,0.041667,0.065087,0.059999,0.00909,0,0.016951,0.00488,0.146782,0,0,0,0.617979,0.176474,50
0,0.013244,0,0,0,0.173341,0,0,0.134327,0,0.013698,0,0.035085,0.296299,0,0,0.003196,0,0,0,0,0.021977,0,0.297092,0,0.219358,0,0,0.036362,0.159092,0.017124,0,0.023305,0,0,0,0.768414,0,0,0,0,0,0,0,0,0,0,0,0.324777,0.012606,0,0,0.266268,0,0,0,0,0.146339,0.110089,0.217396,0,0.062338,0.314611,0,50
0.12293,0.046358,0.016528,0.139397,0,0.080004,0.265962,0.022098,0.124377,0.356054,0,0,0.087721,0.0582,0,0.0082,0.035143,0,0.366879,0.043474,0,0,0.160002,0.021741,0.057325,0.006451,0.236051,0,0.036362,0.05682,0.07534,0,0.033898,0.019337,0.079546,0,0.003509,0.017936,0.311257,0.535278,0.087887,0.038965,0.088397,0.045024,0.106376,0,0.14851,0,0.188027,0.016806,0,0,0.023667,0.286665,0,0,0.022598,0.00488,0.146782,0,0,0,0.202246,0.078435,51
0.28604,0.046358,0.057854,0.048483,0,0.073334,0.627648,0.005527,0.144276,0.136224,0,0,0.11403,0.042325,0,0,0.044729,0,0.256493,0.043474,0,0,0.115002,0.021741,0.057325,0,0.201714,0,0.04091,0.159092,0.041096,0,0,0.011049,0.102271,0,0.003509,0.058295,0.715244,0.370577,0.045132,0.012993,0.121543,0.028437,0.177298,0,0.207922,0,0.042736,0.008403,0,0,0.00592,0.106666,0,0,0.135598,0,0.064217,0.001611,0,0.002599,0.30337,0.27452,51
0.295505,0.046358,0.008268,0.066667,0,0.1,0.622365,0.005527,0.079602,0.263158,0,0,0.078945,0.026456,0,0,0.025558,0,0.266234,0.043474,0,0,0.050003,0,0.063697,0,0.137338,0,0.045457,0.147723,0.013698,0,0.002119,0.049723,0.079546,0,0,0.130045,0.443713,0.758825,0.021378,0,0.071821,0.030805,0.21276,0.06111,0.188121,0,0.017093,0.004204,0,0,0,0.116667,0,0,0.084744,0,0.082564,0,0,0,0.26967,0.163403,51
0.089833,0.013244,0.041325,0.218184,0.014565,0.013333,0.159578,0.044195,0.024876,0.117646,0.044519,0,0.131573,0.0582,0.005721,0.049177,0.022365,0.004675,0.314937,0.028983,0,0.038463,0.060002,0.065215,0.063697,0.1,0.214591,0,0.195457,0.102271,0.174656,0,0.016948,0.03591,0.11364,0,0.022806,0.049327,0.158945,0.152939,0.059383,0.051945,0.171266,0.059241,0.021278,0.033331,0.257429,0,0.1453,0.092436,0.002501,0,0.112427,0.276667,0,0,0.011299,0.082927,0.064217,0.011272,0,0.049351,0.382022,0.150331,51
0.16312,0.026489,0.041325,0.175759,0,0.080004,0.271284,0.005527,0.084579,0.247678,0,0,0.096488,0.021163,0,0,0.025558,0,0.285717,0.014491,0,0.010989,0.140003,0,0.057325,0,0.141632,0,0.209095,0.045451,0.232873,0,0.027542,0.03591,0.034094,0,0.005264,0.031391,0.430469,0.352934,0.057009,0,0.20994,0.026066,0.085105,0.027779,0.336631,0,0.06837,0.09664,0,0,0.017753,0.223334,0,0,0.016951,0,0.174307,0,0,0,0.146064,0.189545,51
0.151299,0.046358,0.008268,0.181822,0,0.026666,0.473414,0.011049,0.054725,0.154798,0.013698,0,0.026318,0.074075,0,0,0.019168,0.004675,0.22078,0.021741,0,0,0.064999,0.036232,0.108283,0.029033,0.098712,0,0.154548,0.079546,0.284244,0,0.006356,0.008288,0.090903,0,0.001755,0.044845,0.509935,0.223521,0.007127,0.038965,0.154696,0.00711,0.049644,0.005558,0.386139,0,0.170935,0.046218,0,0,0.071007,0.350002,0,0,0.005652,0,0.146782,0,0,0.033765,0.539326,0.169942,51
0.208037,0.039733,0.024797,0.121213,0.004857,0.00667,0.250003,0.011049,0.024876,0.191951,0.05822,0,0.043861,0.174606,0,0.07377,0,0,0.285717,0,0,0.005497,0.064999,0.021741,0.038214,0.077422,0.115879,0.011428,0.268186,0.102271,0.236299,0,0.021187,0.038674,0.045451,0,0.014034,0.049327,0.211922,0.276461,0.026128,0.10389,0.116022,0.016588,0.028366,0.011111,0.366337,0,0.1453,0.037815,0,0.041667,0.04142,0.27,0,0,0.016951,0,0.119257,0,0,0.062338,0.292139,0.150331,51
0.212765,0.125831,0.016528,0.090908,0,0.046668,0.340433,0.011049,0.074624,0.482959,0,0,0.052627,0.031744,0,0.0082,0.070287,0,0.064935,0.079706,0,0,0.175004,0,0.031848,0.003227,0.085835,0.011428,0.209095,0.079546,0.160955,0,0.006356,0.005524,0.102271,0,0,0.013454,0.695374,0.305872,0.049882,0.038965,0.171266,0.002371,0.063827,0.011111,0.603955,0,0.094014,0.07563,0,0,0.047334,0.080001,0,0,0.005652,0,0.192653,0,0,0.005194,0.224716,0.117649,51
0.151299,0.039733,0.016528,0.048483,0.009708,0,0.255324,0.033147,0.059702,0.083591,0.003426,0,0.131573,0.095238,0,0.131148,0.012779,0.004675,0.11039,0.036232,0,0.010989,0.105002,0,0.076435,0,0.321886,0.005717,0.231824,0.068177,0.277395,0,0,0.085633,0.011369,0,0,0.080718,0.178808,0.029412,0.054632,0.051945,0.171266,0.248817,0.070922,0.044442,0.554459,0,0.059828,0.163867,0.007501,0.016665,0,0.153333,0.004545,0,0.011299,0,0.073386,0,0,0.010389,0.280898,0.320272,51
0.394805,0.086091,0.041325,0.030305,0.004857,0.066671,0.452138,0.016576,0.10945,0.291022,0,0,0.11403,0.063494,0,0,0.019168,0,0.233765,0.014491,0,0,0.160002,0,0.031848,0,0.124462,0,0.04091,0.136366,0.030821,0,0.010593,0.077348,0.102271,0,0,0.130045,0.337753,0.358812,0.014251,0,0.082869,0.042654,0.184394,0.03889,0.178216,0,0.034185,0.021009,0,0,0,0.196665,0.006819,0,0.090396,0,0.146782,0,0,0,0.213487,0.150331,51
0.030732,0.006625,0.024797,0.115155,0,0.033336,0.085108,0.027625,0.034826,0.111454,0.184928,0,0.087721,0.068781,0.053775,0.024593,0.009586,0,0.120131,0.014491,0,0.032966,0.039998,0.036232,0.01911,0.316133,0.051503,0,0.104548,0.136366,0.092464,0.11363,0.027542,0.022098,0,0,0.042106,0.040359,0.165563,0.117643,0.00475,0.10389,0.049723,0.018956,0.049644,0.027779,0.138615,0,0.119657,0.079834,0.14,0.066661,0.124261,0.119999,0,0.108407,0.011299,0.01951,0.045871,0.028985,0,0.301293,0.30337,0.091507,51
0.139478,0.033114,0.057854,0.036362,0.004857,0.073334,0.287238,0.05525,0.114428,0.130032,0,0,0.219294,0.015875,0,0,0.022365,0,0.191558,0.050723,0,0,0.190001,0.036232,0.012738,0.009679,0.227468,0.011428,0.077276,0.124997,0.157533,0,0,0.093921,0.159091,0,0,0.1435,0.397354,0.247055,0.030878,0.077917,0.121543,0.116115,0.219847,0.055558,0.425739,0,0.06837,0.021009,0,0,0,0.17,0,0,0.039549,0.009755,0.128435,0,0,0.002599,0.426963,0.300662,51
0.243506,0.006625,0.049585,0.103035,0,0.020003,0.265962,0.022098,0.064675,0.219814,0.020546,0,0.122806,0.105819,0,0.024593,0.006389,0,0.13961,0.057965,0,0.038463,0.085003,0.021741,0.089173,0.012903,0.085835,0.011428,0.236366,0.136366,0.273969,0,0,0.011049,0.170448,0,0,0.103141,0.456957,0.170582,0.014251,0.025972,0.193369,0.009478,0.070922,0.022221,0.445541,0,0.119657,0.092436,0,0.033331,0.023667,0.223334,0,0,0.016951,0,0.137604,0,0,0.018182,0.30337,0.261442,51
0.106381,0.033114,0.008268,0.133333,0,0.039999,0.430862,0.005527,0.039798,0.300311,0,0,0.140349,0.0582,0,0,0.044729,0,0.230521,0.050723,0,0,0.135001,0.007249,0.140125,0.03226,0.02146,0,0.131819,0.124997,0.277395,0,0.014831,0.002764,0.090903,0,0,0.040359,0.523178,0.452928,0.009501,0.025972,0.071821,0.009478,0.141837,0,0.396034,0,0.102564,0.033612,0,0,0.011834,0.326665,0.002274,0,0.039549,0,0.110089,0,0,0.002599,0.30337,0.13726,51
0.130023,0.01987,0.016528,0.175759,0,0.033336,0.265962,0,0.019899,0.275541,0.017124,0,0.052627,0.0582,0,0.057378,0,0.009345,0.181821,0.050723,0,0.021977,0.039998,0,0.070063,0.048386,0.111589,0.005717,0.218186,0.170449,0.335612,0,0.004237,0.002764,0.11364,0,0.001755,0.076236,0.370866,0.141176,0.026128,0.207793,0.138119,0.018956,0.021278,0,0.445541,0,0.111106,0.189076,0,0.058333,0.047334,0.273332,0,0,0.02825,0,0.146782,0,0,0.041558,0.280898,0.202617,51
0.160754,0.046358,0.041325,0.090908,0,0.053332,0.404264,0.022098,0.084579,0.154798,0,0,0.105264,0.052912,0,0.032785,0.025558,0.004675,0.136365,0.014491,0,0,0.165004,0,0.050952,0.003227,0.2618,0,0.095457,0.11364,0.202052,0,0.014831,0.013812,0.102271,0,0,0.085204,0.49669,0.182346,0.030878,0.064938,0.165744,0.059241,0.113471,0,0.346537,0,0.094014,0.033612,0,0,0.023667,0.33,0,0,0.039549,0.00488,0.137604,0,0,0,0.426963,0.320272,51
0.250599,0.251654,0.173561,0,0.097087,0.086667,0.292559,0.165744,0.268654,0.009289,0,0,0.043861,0,0,0,0.188499,0.004675,0.009741,0.318832,0,0,0.180001,0,0.025476,0,0.02146,0.062855,0.077276,0.136366,0.044519,0,0,0.287282,0.11364,0,0,0.291487,0.079472,0.111764,0,0,0.033147,0.066351,0.319136,0.2,0.138615,0,0.051278,0.016806,0,0,0.011834,0.036666,0.01818,0,0.231641,0.009755,0.192653,0,0,0,0,0.261442,52
0.210399,0.172189,0.082651,0.006063,0.165049,0.133335,0.196814,0.259662,0.074624,0.006192,0,0,0.07017,0.005293,0,0,0.073483,0,0.032469,0.217385,0,0,0.340003,0,0.01911,0,0.017166,0.051428,0.081819,0.124997,0.071917,0,0,0.444755,0.102271,0,0,0.264578,0.026488,0.052939,0,0,0.027625,0.021327,0.297866,0.466669,0.287125,0.094121,0,0,0,0,0,0.013332,0.095455,0,0.169494,0,0.045871,0,0,0,0.011241,0.130721,52
0.234041,0.086091,0.082651,0.012121,0.033981,0.140005,0.239365,0.154696,0.134327,0.027864,0.006849,0,0.087721,0.052912,0,0,0.07668,0,0.029221,0.072464,0,0.005497,0.090001,0,0.01911,0,0.025749,0.034283,0.227276,0.170449,0.181505,0,0,0.254141,0.102271,0,0,0.242155,0.105961,0.058824,0,0,0.027625,0.07109,0.092193,0.361116,0.346537,0.019609,0.076921,0.138658,0,0,0.00592,0.126665,0.068182,0,0.169494,0,0.211,0,0,0.002599,0,0.307195,52
0.255319,0.172189,0.090911,0,0.126217,0.1,0.218089,0.171266,0.154226,0,0,0,0.105264,0,0,0,0.105434,0,0.045455,0.210136,0,0,0.190001,0.007249,0.006372,0.003227,0.017166,0.04,0.131819,0.136366,0.119862,0,0,0.372935,0.079546,0,0,0.278032,0.046358,0.123527,0,0,0.005527,0.028437,0.141837,0.35,0.316831,0.027452,0.008551,0.079834,0,0,0,0.03,0.127273,0,0.129945,0,0.146782,0,0,0.005194,0.101123,0.111117,52
0.200944,0.145694,0.041325,0,0.135925,0.080004,0.308519,0.149168,0.164181,0.01548,0.003426,0,0.078945,0.0582,0,0,0.070287,0,0.051948,0.108689,0,0,0.2,0.007249,0.012738,0.003227,0.081546,0.04,0.09091,0.136366,0.215749,0,0,0.254141,0.05682,0,0,0.264578,0.172189,0.223521,0,0.012993,0.077348,0.120854,0.106376,0.183337,0.237628,0.015685,0.051278,0.067227,0,0,0.00592,0.049998,0.084091,0,0.129945,0,0.100911,0,0,0.002599,0.123593,0.176474,52
0.231676,0.119205,0.099179,0.012121,0.077671,0.073334,0.175538,0.132598,0.194029,0.003097,0,0,0.061403,0.047619,0,0,0.03834,0,0.051948,0.115938,0,0,0.150003,0,0.006372,0,0.064376,0.057145,0.181819,0.079546,0.205477,0,0,0.303859,0.147723,0,0,0.354264,0.086091,0.08823,0.00475,0,0.066299,0.080568,0.099288,0.361116,0.356432,0.011766,0.094014,0.084033,0,0,0.017753,0.063334,0.03409,0,0.0565,0.009755,0.211,0,0,0,0.044941,0.287592,52
0.269506,0.125831,0.123967,0,0.097087,0.1,0.159578,0.226516,0.253732,0.01548,0.006849,0,0.11403,0.031744,0,0,0.111823,0,0.042207,0.159412,0,0,0.145,0,0.01911,0,0.04292,0.057145,0.163638,0.227268,0.071917,0,0,0.292826,0.079546,0,0,0.304937,0.086091,0.058824,0,0,0.038674,0.104266,0.07801,0.338889,0.346537,0.039218,0.06837,0.071431,0,0,0,0.046667,0.043182,0,0.067799,0,0.119257,0,0,0,0.044941,0.228766,52
0.312063,0.033114,0.057854,0.024241,0.029125,0.086667,0.223411,0.132598,0.149254,0.123837,0,0,0.096488,0.084656,0,0,0.022365,0,0.068183,0.108689,0,0.032966,0.130004,0,0.050952,0.009679,0.090129,0.017145,0.304553,0.181817,0.140409,0,0,0.063535,0.124997,0,0,0.165923,0.291394,0.199994,0.00475,0,0.077348,0.06872,0.099288,0.06111,0.415844,0,0.102564,0.239497,0,0,0.017753,0.063334,0.015909,0,0.079098,0.00488,0.311912,0,0,0.005194,0.02247,0.313734,52
0.17494,0.033114,0.140504,0.066667,0.043689,0.026666,0.07447,0.116022,0.079602,0.071208,0.017124,0,0.078945,0.169312,0,0.016393,0.012779,0.009345,0.06169,0.137679,0,0.252754,0.055,0.007249,0.063697,0.029033,0.201714,0.034283,0.195457,0.170449,0.164381,0,0.004237,0.099446,0.238637,0,0,0.170404,0.192052,0.111764,0.011877,0.012993,0.088397,0.127961,0.028366,0.1,0.336631,0.003923,0.230763,0.226891,0,0.091663,0.017753,0.056668,0.01818,0,0.011299,0.009755,0.183475,0,0,0.007793,0.067411,0.464065,52
0.226948,0.046358,0.115707,0.060609,0.043689,0.10667,0.218089,0.066299,0.089551,0.077399,0.020546,0,0.078945,0.121694,0,0,0.012779,0,0.058441,0.057965,0,0.054949,0.080001,0.007249,0.01911,0.019354,0.158798,0.011428,0.222733,0.11364,0.136983,0,0,0.179557,0.147723,0,0.001755,0.147986,0.211922,0.1,0.00475,0.012993,0.060772,0.215639,0.056732,0.172221,0.346537,0.003923,0.102564,0.155464,0.007501,0,0.011834,0.143332,0.029544,0,0.005652,0.009755,0.201822,0,0,0.010389,0.123593,0.281052,52
0.271878,0.092717,0.099179,0.030305,0.053398,0.153338,0.303197,0.160217,0.203979,0.027864,0.023973,0,0.078945,0.047619,0,0,0.057508,0.004675,0.084417,0.173911,0,0.005497,0.120004,0,0.031848,0,0.060086,0.011428,0.213638,0.284089,0.160955,0,0,0.198892,0.136366,0,0,0.251128,0.165563,0.158818,0,0.012993,0.060772,0.049763,0.099288,0.194448,0.257429,0,0.128199,0.079834,0,0,0,0.053333,0.015909,0,0.090396,0.00488,0.146782,0,0,0,0.044941,0.359487,52
0.120567,0.039733,0.024797,0.054546,0,0.066671,0.361708,0.027625,0.129354,0.034055,0.017124,0,0.131573,0.275131,0,0,0.012779,0.004675,0.116883,0.195644,0,0.1044,0.125001,0.050723,0.159236,0.006451,0.051503,0.022855,0.240914,0.170449,0.113014,0,0,0.030386,0.11364,0,0,0.188345,0.271524,0.39411,0,0,0.171266,0.002371,0.170211,0.044442,0.445541,0,0.162393,0.214288,0.0125,0,0.035501,0.083333,0,0,0.112994,0.00488,0.357783,0,0,0,0.067411,0.313734,52
0.184396,0.158945,0.132236,0.030305,0.038833,0.00667,0.106384,0.154696,0.194029,0.024766,0.003426,0,0.201752,0.132275,0,0.114756,0.095848,0.009345,0.058441,0.27535,0,0.043954,0.175004,0.021741,0.038214,0,0.077252,0.028572,0.150005,0.204543,0.116436,0.007579,0,0.121546,0.238637,0,0,0.188345,0.132449,0.141176,0.002376,0.129876,0.093924,0.049763,0.13475,0.172221,0.386139,0,0.094014,0.105043,0,0.008337,0.023667,0.033334,0.011364,0,0.214689,0,0.238525,0,0,0,0.247187,0.352948,52
0.444431,0.026489,0.107439,0.042425,0.004857,0.146668,0.244686,0.033147,0.099501,0.099071,0.003426,0,0.061403,0.174606,0,0,0.006389,0,0.133117,0.057965,0,0,0.095003,0.014491,0.01911,0.029033,0.201714,0.011428,0.113638,0.193186,0.181505,0,0.008474,0.055247,0.159091,0,0,0.076236,0.245036,0.252934,0.00475,0,0.077348,0.109005,0.063827,0.066668,0.396034,0,0.13675,0.126052,0.002501,0,0.017753,0.103331,0.002274,0,0.033897,0,0.119257,0,0,0.012987,0.056182,0.307195,52
0.288411,0.125831,0.148764,0.012121,0.101944,0.066671,0.313835,0.132598,0.139304,0.009289,0,0,0.11403,0.031744,0,0,0.089458,0,0.081169,0.181153,0,0,0.090001,0,0.01911,0,0.02146,0.04,0.122729,0.159092,0.09589,0,0,0.309403,0.170448,0,0,0.251128,0.046358,0.158818,0,0,0.016576,0.056873,0.120567,0.427779,0.29703,0.011766,0.094014,0.084033,0,0,0.011834,0.049998,0.040908,0,0.101695,0,0.100911,0,0,0,0.112364,0.281052,52
0.141843,0.112586,0.148764,0.006063,0.150485,0.026666,0.191492,0.259662,0.089551,0.009289,0.006849,0,0.122806,0.121694,0,0.049177,0.051119,0.009345,0.016235,0.202894,0,0.06044,0.109999,0,0.031848,0.009679,0.025749,0.034283,0.190914,0.181817,0.160955,0,0,0.248617,0.193186,0,0,0.304937,0.059602,0.076467,0,0.064938,0.077348,0.018956,0.141837,0.455557,0.237628,0,0.094014,0.138658,0,0.074998,0,0.049998,0.020454,0,0.118646,0,0.183475,0,0,0.012987,0.157305,0.313734,52
0.016548,0.013244,0,0.34546,0,0,0.164895,0,0.054725,0.244581,0.013698,0,0.008776,0,0.001145,0,0.095848,0,0.847397,0.028983,0,0,0.039998,0.195644,0.070063,0.058065,0.008583,0,0.05,0.011369,0.061643,0,0.086864,0,0.011369,0,0.040351,0,0.086091,1,0.007127,0,0.038674,0,0.063827,0,0.168321,0,0.025643,0.008403,0,0,0.319522,0.193334,0,0,0,0.043901,0.174307,0,0,0.020778,0,0.01961,53
0.016548,0.033114,0,0.28485,0,0.086667,0.063832,0,0.024876,0.102168,0.003426,0,0.087721,0,0,0,0.019168,0,0.545448,0.007249,0,0,0.050003,0.644906,0.127387,0.238715,0.008583,0,0.036362,0.11364,0.082192,0,0.057203,0,0,0,0.078947,0,0.132449,0.376461,0.007127,0,0.011049,0,0.099288,0,0.128709,0,0.094014,0,0,0,0.633119,0.366659,0,0,0.011299,0.058536,0.238525,0.004831,0,0.028571,0.044941,0.032682,53
0.054373,0.013244,0,0.381822,0,0.053332,0.154257,0,0.084579,0.210526,0.006849,0,0.008776,0.047619,0,0,0.044729,0,0.561706,0,0,0.005497,0.01,0.166662,0.13376,0.138711,0.030043,0,0.036362,0.090903,0.078766,0,0.07627,0,0.011369,0,0.017545,0,0.344371,0.817612,0.00475,0,0.033147,0.004739,0.113471,0,0.14851,0,0.1453,0.025209,0,0,0.331363,0.239997,0,0,0,0.014635,0.238525,0,0,0.023376,0.02247,0.058825,53
0.08747,0.01987,0,0.351523,0,0,0.303197,0,0.014927,0.578956,0.010275,0,0,0,0,0,0.057508,0,0.155845,0.028983,0,0.010989,0.215002,0.028983,0.038214,0.003227,0.038626,0,0.1,0,0.188353,0,0.008474,0,0,0,0.001755,0,0.708598,0.694074,0.023754,0,0.116022,0.00711,0.177298,0,0.306925,0,0.017093,0.113445,0.002501,0,0.106507,0.123333,0,0,0.045195,0.024391,0.220178,0,0,0.015583,0,0.104578,53
0.054373,0.132449,0,0.593949,0,0.013333,0.207451,0,0.029849,0.442729,0.006849,0,0.008776,0.015875,0,0,0.086262,0.130845,0.243507,0,0,0.005497,0.050003,0.210136,0.146498,0.038711,0.060086,0,0.027272,0,0.023972,0,0.116525,0,0,0,0.008772,0.040359,0.410599,0.711721,0.011877,0.233766,0.060772,0,0.035461,0,0.138615,0,0.230763,0.021009,0.002501,0,0.189348,0.110001,0,0,0.02825,0.058536,0.064217,0,0,0.012987,0,0.150331,53
0.004728,0.006625,0,0.363644,0,0,0.101068,0,0.004977,0.120743,0.034247,0,0,0,0.003433,0,0.03195,0,0.827915,0,0,0.010989,0.025001,0.239126,0.01911,0.170971,0,0,0.05909,0.011369,0.054794,0,0.15254,0,0,0,0.078947,0.004486,0.066228,0.5294,0.002376,0,0,0,0.29077,0,0.118814,0,0.008551,0.071431,0.0175,0,0.355029,0.266665,0,0.008849,0.050848,0.097557,0.119257,0.006441,0,0.025975,0,0.006539,53
0,0.066228,0,0.527282,0,0.013333,0.021276,0,0.059702,0.130032,0,0,0,0,0,0,0.095848,0.009345,0.542224,0,0,0,0.064999,0.739104,0.038214,0.048386,0,0,0.031819,0.090903,0.034247,0,0.175847,0,0,0,0.12807,0,0.013244,0.470576,0,0,0.005527,0,0.056732,0,0.079203,0,0.102564,0.004204,0,0,0.775145,0.179998,0,0,0,0.058536,0.366952,0,0,0.002599,0,0.006539,53
0.009456,0.059603,0,0.321219,0,0,0.329795,0,0,0.095974,0.010275,0,0.008776,0,0,0,0.067094,0.004675,0.564932,0.036232,0,0.010989,0.115002,0.369555,0.165608,0.080646,0.017166,0,0.031819,0.022726,0.05822,0,0.027542,0,0,0,0.024562,0,0.192052,0.864656,0.002376,0,0.011049,0,0.262404,0.005558,0.128709,0,0.025643,0.021009,0,0,0.461537,0.226665,0,0,0.084744,0.180484,0.247693,0,0,0.010389,0,0.058825,53
0.049645,0.052977,0,0.448495,0,0.020003,0.132981,0,0.029849,0.532511,0.010275,0,0.008776,0,0,0,0.108627,0,0.285717,0.043474,0,0,0.029998,0.202894,0.121021,0.048386,0.047209,0,0.04091,0.045451,0.03767,0,0.197032,0,0,0,0.014034,0.004486,0.463577,0.9176,0.016627,0,0.027625,0.004739,0.028366,0,0.207922,0,0,0.016806,0.002501,0,0.254435,0.093334,0,0,0.022598,0.039021,0.119257,0,0,0.007793,0,0.058825,53
0.007093,0.01987,0,0.466673,0,0,0.122343,0,0.049753,0.337476,0.013698,0,0.008776,0.005293,0,0,0.028754,0.079443,0.649345,0,0,0.049451,0.074999,0.297092,0.101911,0.019354,0,0,0.04091,0,0.05822,0,0.226689,0,0,0,0.022806,0,0.145694,0.970547,0.007127,0.116883,0.049723,0,0.035461,0,0.099013,0,0.111106,0.033612,0.007501,0,0.218935,0.083333,0,0,0.011299,0.082927,0.027524,0,0,0.007793,0,0,53
0.007093,0.066228,0,0.49092,0,0.120003,0.287238,0,0.064675,0.083591,0.003426,0,0.052627,0.010581,0,0,0.035143,0.009345,0.506483,0.065215,0,0,0.109999,0.094197,0.324844,0.022581,0.025749,0,0.054548,0.079546,0.089041,0,0.016948,0,0.045451,0,0,0.004486,0.364241,1,0.00475,0,0.082869,0,0.276588,0,0.386139,0,0.085472,0.008403,0,0,0.213015,0.213332,0,0,0.045195,0.00488,0.15596,0,0,0.010389,0,0.078435,53
0,0,0,0.454552,0,0,0.015959,0,0.019899,0.052633,0.05822,0,0,0,0,0,0.015975,0.009345,0.652603,0.014491,0,0.010989,0.039998,0.666647,0.082801,0.16452,0,0,0.031819,0,0.044519,0,0.144066,0,0,0,0.063157,0,0.026488,0.564692,0,0,0.016576,0,0.113471,0,0.059402,0,0.042736,0.058825,0.005,0,0.662748,0.283333,0,0,0.011299,0.146339,0.229347,0,0,0.020778,0,0,53
0.021276,0.046358,0,0.478794,0,0.013333,0.143619,0,0.019899,0.120743,0.003426,0,0,0,0,0,0.07668,0.004675,0.600639,0.021741,0,0,0.109999,0.347814,0.165608,0.038711,0,0,0.027272,0.068177,0.065069,0,0.082627,0.005524,0.034094,0,0.02807,0.004486,0.218547,0.905855,0.002376,0,0.022098,0.002371,0.21276,0,0.346537,0,0.042736,0.016806,0,0,0.325442,0.246667,0,0,0.02825,0.043901,0.247693,0.00322,0,0.002599,0,0.01961,53
0.009456,0.033114,0.008268,0.557587,0,0,0.085108,0,0,0.154798,0.017124,0,0,0,0.001145,0,0,0.023366,0.70131,0,0,0.016486,0.085003,0.391288,0.191084,0.058065,0,0,0.027272,0.022726,0.054794,0,0.120762,0,0,0,0.026315,0,0.105961,0.97645,0,0,0.027625,0,0.113471,0,0.247523,0,0.008551,0.012606,0.005,0,0.384616,0.183332,0,0.002213,0.02825,0.063412,0.229347,0.001611,0,0.015583,0,0.039214,53
