@relation mfeat-karhunen

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.207496,0.423356,0.439475,0.211831,0.340797,0.928391,0.649685,0.356401,0.378212,0.385984,0.572897,0.812246,0.533851,0.498012,0.599038,0.323526,0.388545,0.351921,0.531418,0.854293,0.554249,0.653185,0.320896,0.650934,0.543358,0.318977,0.664577,0.456337,0.657662,0.787548,0.358952,0.234448,0.458175,0.363574,0.632344,0.466497,0.466746,0.563437,0.724609,0.507649,0.665912,0.675785,0.255736,0.364248,0.355642,0.610068,0.708905,0.47038,0.75219,0.447699,0.498922,0.38652,0.834721,0.41009,0.572115,0.690909,0.654049,0.528307,0.252319,0.430151,0.549043,0.570911,0.734911,0.340007,5
0.245999,0.405525,0.20677,0.503482,0.527758,0.564372,0.680241,0.584705,0.421315,0.303466,0.524552,0.514702,0.242213,0.601972,0.276057,0.309402,0.889193,0.694516,0.444623,0.535181,0.640357,0.419935,0.492267,0.58841,0.31926,0.228658,0.130349,0.543816,0.674345,0.638416,0.310814,0.470751,0.446033,0.208402,0.523675,0.777446,0.495361,0.529226,0.484316,0.693338,0.626413,0.522151,0.367951,0.163736,0.240333,0.642737,0.651575,0.342201,0.405906,0.508235,0.621432,0.308088,0.57468,0.308937,0.382638,0.827817,0.540361,0.450188,0.381277,0.701741,0.665592,0.494751,0.473233,0.236973,5
0.428376,0.61299,0.307846,0.672871,0.676526,0.59309,0.754939,0.529969,0.770795,0.561462,0.347213,0.76018,0.714628,0.541089,0.150441,0.622463,0.579379,0.499162,0.578855,0.246648,0.508688,0.521915,0.374343,0.85248,0.519673,0.226642,0.363629,0.799947,0.312291,0.534145,0.424053,0.504973,0.391656,0.621472,0.227608,0.647292,0.541243,0.360359,0.436681,0.610186,0.601946,0.495851,0.366155,0.555043,0.753138,0.587066,0.503704,0.605435,0.833899,0.729828,0.601147,0.385844,0.423579,0.316497,0.528486,0.532432,0.576807,0.479692,0.330078,0.237796,0.599666,0.586042,0.492204,0.364386,5
0.320978,0.58909,0.331891,0.144369,0.410599,0.802844,0.836873,0.456584,0.396213,0.210626,0.462034,0.860408,0.463404,0.606078,0.481287,0.333276,0.491913,0.472993,0.654651,0.620005,0.536458,0.491637,0.331485,0.424768,0.745756,0.290898,0.520985,0.192514,0.575819,0.617615,0.601132,0.330375,0.586477,0.473171,0.556612,0.422315,0.585765,0.741026,0.482913,0.53016,0.672866,0.638346,0.155468,0.431143,0.349924,0.482634,0.679393,0.675814,0.632132,0.683002,0.670238,0.417594,0.603643,0.452604,0.2994,0.55203,0.618377,0.415257,0.405191,0.293928,0.184331,0.33284,0.552751,0.371993,5
0.145979,0.557476,0.224682,0.273489,0.26454,0.359834,0.56308,0.497202,0.507663,0.403845,0.308453,0.634037,0.643205,0.480441,0.411426,0.175979,0.455048,0.618394,0.783122,0.655016,0.400672,0.629848,0.479518,0.368532,0.458307,0.162634,0.500383,0.440878,0.654786,0.671812,0.422255,0.329135,0.709608,0.290589,0.660934,0.660101,0.337478,0.592165,0.546413,0.683438,0.610972,0.302192,0.137375,0.233389,0.174731,0.404997,0.49915,0.251805,0.404099,0.575963,0.456707,0.078769,0.777382,0.24046,0.301319,0.907521,0.469683,0.39428,0.419304,0.648265,0.3719,0.295286,0.305398,0.549054,5
0.252391,0.803985,0.161598,0.436676,0.191396,0.30314,0.473769,0.409379,0.524901,0.403748,0.3854,0.654667,0.587142,0.416542,0.505961,0.470301,0.250015,0.677427,0.701742,0.631672,0.407823,0.662099,0.358955,0.613993,0.53365,0.303326,0.431921,0.604488,0.583424,0.736718,0.471093,0.442197,0.673794,0.444184,0.732469,0.641737,0.430016,0.444902,0.457051,0.639275,0.708339,0.282204,0.526811,0.508776,0.329316,0.676353,0.360216,0.515792,0.307084,0.462712,0.462972,0.56459,0.559965,0.561127,0.644025,0.615251,0.700087,0.590646,0.615846,0.880721,0.471645,0.578418,0.652425,0.552948,5
0.244265,0.637717,0.105182,0.515318,0.329933,0.526436,0.710842,0.516505,0.607203,0.32154,0.424729,0.626858,0.544086,0.575488,0.227811,0.375867,0.469347,0.763017,0.488232,0.382778,0.648698,0.400401,0.573585,0.769656,0.504107,0.422155,0.269663,0.659673,0.508919,0.702203,0.531016,0.29758,0.484029,0.245768,0.426398,0.951054,0.527063,0.446701,0.230414,0.823741,0.538614,0.315667,0.265256,0.314902,0.526383,0.406646,0.671923,0.381692,0.667239,0.604144,0.487914,0.608559,0.439183,0.532835,0.549466,0.612026,0.541603,0.692697,0.598153,0.614429,0.537072,0.730659,0.621258,0.416663,5
0.411787,0.337413,0.341481,0.713387,0.581851,0.48554,0.405312,0.492447,0.246006,0.69896,0.624307,0.797581,0.314639,0.507869,0.824931,0.143339,0.445012,0.737473,0.355238,0.286446,0.535281,0.407869,0.469974,0.744836,0.420509,0.626982,0.264274,0.478501,0.38371,0.786244,0.376944,0.451502,0.491297,0.463413,0.798746,0.537623,0.308194,0.448472,0.627079,1,0.564093,0.339082,0.363026,0.105957,0.473587,0.560771,1,0.698216,0.492447,0.462031,0.736549,0.299617,0.591898,0.710095,0.584328,0.564082,0.485237,0.608328,0.502028,0.520214,0.594969,0.362037,0.733457,0.166788,5
0.242566,0.575875,0.307115,0.303855,0.502777,0.663335,0.644354,0.597828,0.382945,0.301468,0.745901,0.642958,0.210335,0.558026,0.434747,0.600059,0.569408,0.489699,0.491883,0.335819,0.580438,0.303483,0.56471,0.593775,0.374899,0.280794,0.419766,0.812247,0.627195,0.649597,0.708333,0.323764,0.695466,0.171174,0.155692,0.640956,0.52729,0.682551,0,0.388563,0.432293,0.481992,0.240157,0.285657,0.565403,0.432474,0.68746,0.376892,0.692915,0.709063,0.690441,0.246541,0.610761,0.469928,0.416992,0.456356,0.561554,0.621628,0.5327,0.358589,0.606051,0.438431,0.834107,0.448348,5
0.379586,0.754163,0.148735,0.705217,0.49176,0.694574,0.605418,0.56174,0.561873,0.456564,0.527549,0.662975,0.50692,0.530958,0.440955,0.722261,0.398457,0.300846,0.475744,0.546434,0.62957,0.374693,0.363831,0.628431,0.67872,0.173933,0.260169,0.660432,0.439383,0.651018,0.621089,0.386346,0.519997,0.244603,0.502124,0.664658,0.477871,0.744898,0.410989,0.522654,0.663786,0.402768,0.106699,0.527454,0.488547,0.710569,0.605245,0.406185,0.415262,0.64477,0.529609,0.444514,0.436311,0.435853,0.540827,0.876829,0.301398,0.486534,0.510839,0.381845,0.38548,0.597089,0.682534,0.644721,5
0.163456,0.530133,0.214424,0.182819,0.305215,0.728858,0.698799,0.474205,0.430241,0.262151,0.399566,0.696587,0.526071,0.355288,0.351834,0.360386,0.510084,0.534781,0.567351,0.430198,0.489063,0.54071,0.416553,0.550907,0.39481,0.402128,0.610097,0.591004,0.518828,0.770781,0.592802,0.250914,0.654934,0.436036,0.477264,0.747614,0.118519,0.650899,0.413307,0.828886,0.71357,0.383791,0.071999,0.335858,0.34951,0.428053,0.838894,0.403432,0.705231,0.594979,0.499277,0.440052,0.872018,0.370188,0.447993,0.623603,0.294829,0.414849,0.513088,0.498872,0.509636,0.576403,0.808056,0.648987,5
0.202569,0.405472,0.207725,0.435146,0.282807,0.715597,0.688542,0.593439,0.51114,0.326636,0.54699,0.648185,0.552067,0.507649,0.229583,0.218287,0.726627,0.650747,0.452661,0.477356,0.702605,0.475582,0.496278,0.832993,0.356952,0.219232,0.433448,0.691385,0.491225,0.735995,0.674668,0.358094,0.399486,0.259329,0.384448,0.754802,0.401192,0.552831,0.392856,0.900184,0.632587,0.749779,0.208384,0.373894,0.38843,0.701106,0.697832,0.360312,0.551821,0.487669,0.560665,0.424143,0.467185,0.507296,0.788693,0.525821,0.432451,0.488398,0.274814,0.501757,0.602383,0.618433,0.690015,0.361357,5
0.378877,0.50989,0.099498,0.639803,0.667942,0.525771,0.692601,0.472224,0.645378,0.49912,0.413067,0.594655,0.400452,0.564275,0.25446,0.693477,0.678562,0.738246,0.411117,0.656513,0.419993,0.366892,0.38314,0.656063,0.28398,0.246767,0.180274,0.601243,0.468466,0.416673,0.439551,0.391014,0.440163,0.546234,0.316356,0.630171,0.568912,0.344252,0.3236,0.437555,0.522216,0.490073,0.273203,0.420258,0.44908,0.775432,0.551664,0.631711,0.300815,0.591087,0.615638,0.426898,0.6025,0.305209,0.34219,0.765623,0.467297,0.577781,0.273979,0.435427,0.654789,0.485015,0.752791,0.436095,5
0.376672,0.614632,0,0.570651,0.450273,0.560712,0.445911,0.33786,0.573583,0.632141,0.500191,0.564332,0.524675,0.537699,0.285399,0.694651,0.348107,0.405873,0.330222,0.647891,0.644203,0.413181,0.511996,0.744576,0.524566,0.413119,0.497423,0.630087,0.449613,0.539006,0.392394,0.343807,0.407227,0.518372,0.271036,0.522434,0.342234,0.501922,0.431526,0.450587,0.604861,0.449717,0.361614,0.462557,0.618547,0.841752,0.54088,0.639982,0.352984,0.223738,0.551575,0.395602,0.377432,0.685812,0.525242,0.71553,0.482174,0.549734,0.612367,0.407101,0.445612,0.506643,0.583393,0.595605,5
0.162949,0.63824,0.121646,0.369018,0.264262,0.552363,0.628912,0.673799,0.495977,0.364104,0.492054,0.744159,0.612999,0.598399,0.340447,0.503701,0.34652,0.524624,0.594745,0.348512,0.661789,0.381576,0.493525,0.435119,0.513933,0.186245,0.379079,0.708619,0.467074,0.731233,0.47921,0.248113,0.562974,0.345962,0.375683,0.945313,0.293365,0.616061,0.019643,0.600192,0.426068,0.280157,0.207664,0.416198,0.456561,0.454171,0.657637,0.399096,0.568166,0.603195,0.51554,0.311799,0.584891,0.560641,0.502234,0.80652,0.724925,0.47808,0.400591,0.629511,0.419128,0.634674,0.524659,0.466228,5
0.291652,0.590807,0.202529,0.620335,0.393486,0.54432,0.604409,0.538415,0.751479,0.472982,0.415116,0.77633,0.663156,0.632275,0.283785,0.566868,0.292788,0.492771,0.408238,0.713453,0.470531,0.48983,0.218101,0.798151,0.473357,0.195678,0.607312,0.843917,0.334214,0.558345,0.578256,0.223482,0.59092,0.344159,0.54669,0.571743,0.491597,0.567972,0.203426,0.369022,0.564981,0.319169,0.21053,0.647351,0.494567,0.678928,0.534016,0.55052,0.457771,0.738983,0.685878,0.466025,0.517271,0.584381,0.49323,0.884683,0.644841,0.561778,0.561306,0.268279,0.568039,0.587598,0.60687,0.665104,5
0.196124,0.441269,0.211061,0.314667,0.583376,0.609434,0.741395,0.505409,0.38819,0.310834,0.519993,0.634606,0.281065,0.599388,0.340524,0.371396,0.703389,0.611821,0.51696,0.347217,0.623718,0.361574,0.464666,0.697774,0.323559,0.309733,0.268361,0.479147,0.543513,0.56951,0.481355,0.412263,0.710603,0.40753,0.323557,0.966631,0.509895,0.398884,0.388643,0.801358,0.506421,0.511322,0.157199,0.05768,0.315799,0.699657,0.856501,0.387758,0.578825,0.575152,0.635589,0.298628,0.605805,0.199783,0.448569,0.668888,0.383792,0.646486,0.257066,0.337641,0.681743,0.544597,0.793369,0.221935,5
0.283467,0.728078,0.221516,0.55213,0.230374,0.221368,0.472207,0.361278,0.548824,0.384478,0.280801,0.689601,0.592282,0.47873,0.353297,0.498134,0.327235,0.616852,0.727516,0.744534,0.3676,0.482251,0.328482,0.685157,0.544547,0.306886,0.296861,0.607866,0.53928,0.773458,0.578173,0.384583,0.825001,0.629496,0.801946,0.64491,0.428048,0.217155,0.777406,0.571249,0.743511,0.230705,0.377708,0.543236,0.385041,0.717261,0.469782,0.523389,0.238894,0.377096,0.457764,0.617623,0.623884,0.483176,0.432564,0.667178,0.7623,0.707198,0.242299,0.678419,0.469263,0.484953,0.844198,0.481437,5
0.414745,0.682063,0.028399,0.377528,0.193079,0.366825,0.486262,0.327477,0.496285,0.55881,0.365426,0.442043,0.614852,0.407302,0.221419,0.551836,0.324192,0.654591,0.569311,0.723592,0.504222,0.305798,0.631205,0.575147,0.744545,0.553189,0.338713,0.652406,0.637086,0.53619,0.647321,0.167223,0.560317,0.578868,0.463917,0.249274,0.241008,0.6115,0.579349,0.427075,0.630153,0.380264,0.377235,0.301554,0.372013,0.788407,0.674479,0.466186,0.44314,0.530012,0.534375,0.415133,0.538176,0.478307,0.652823,0.661045,0.464513,0.611774,0.686465,0.518964,0.595843,0.696896,0.625775,0.437852,5
0.323605,0.835846,0.310049,0.647046,0.246229,0.356283,0.618682,0.300849,0.598025,0.477275,0.381819,0.681757,0.619956,0.534439,0.590503,0.610049,0.21296,0.589655,0.84102,0.637295,0.240544,0.5726,0.302204,0.662756,0.539025,0.337781,0.474228,0.586216,0.520334,0.767975,0.356064,0.558594,0.738675,0.526346,0.750895,0.657369,0.52132,0.274143,0.69099,0.474514,0.728042,0.259697,0.411744,0.626995,0.368659,0.559443,0.494659,0.568299,0.385043,0.583947,0.483894,0.675806,0.676727,0.285326,0.572021,0.687144,0.49199,0.489496,0.278485,0.752441,0.461204,0.325719,0.521346,0.752393,5
0.321414,0.647091,0.115817,0.365682,0.273921,0.590699,0.536839,0.384098,0.341163,0.341457,0.507074,0.500239,0.374021,0.371237,0.238792,0.470405,0.440737,0.570455,0.523033,0.713173,0.599922,0.471422,0.704737,0.607092,0.527647,0.517179,0.376825,0.48533,0.47569,0.649144,0.747795,0.322426,0.564547,0.31088,0.501252,0.458122,0.305444,0.818579,0.331113,0.7101,0.436238,0.399246,0.422323,0.025149,0.281525,0.756167,0.731702,0.374902,0.419056,0.391535,0.748123,0.443776,0.60416,0.598735,0.50826,0.508899,0.563759,0.515644,0.519423,0.385715,0.897399,0.284101,0.358418,0.148236,5
0.317379,0.620579,0.152254,0.601541,0.406736,0.588542,0.747184,0.58461,0.690597,0.402316,0.355466,0.716415,0.607384,0.60309,0.232375,0.632654,0.544116,0.678557,0.457921,0.496565,0.513578,0.273865,0.430409,0.790553,0.51755,0.226148,0.376351,0.738692,0.42994,0.474199,0.605683,0.219906,0.46958,0.340103,0.256712,0.816561,0.368033,0.39975,0.365721,0.385151,0.755818,0.321029,0.10393,0.605742,0.649651,0.6703,0.658771,0.54373,0.778542,0.754554,0.554272,0.424426,0.328683,0.454613,0.630337,0.684893,0.538827,0.498782,0.310422,0.13966,0.262525,0.531627,0.821641,0.38785,5
0.159135,0.445141,0.210078,0.417781,0.319424,0.620372,0.712209,0.696443,0.478672,0.325006,0.506847,0.695247,0.446937,0.651849,0.318297,0.271303,0.741007,0.597281,0.420212,0.404724,0.828585,0.5127,0.543811,0.643212,0.356196,0.37051,0.427088,0.746468,0.399001,0.916314,0.555361,0.498944,0.41564,0.214992,0.337748,0.774992,0.489081,0.596,0.472588,0.660247,0.730555,0.558665,0.314318,0.294398,0.408806,0.568743,0.686215,0.547109,0.536936,0.391841,0.678763,0.362767,0.485874,0.250227,0.745139,0.686819,0.436325,0.349865,0.572799,0.433062,0.839751,0.455421,0.769955,0.360327,5
0.140665,0.516523,0.241001,0.390568,0.112567,0.592677,0.504007,0.484913,0.605563,0.348106,0.493886,0.632691,0.55877,0.48195,0.225046,0.350396,0.413891,0.500966,0.403239,0.554097,0.566393,0.488973,0.355076,0.581751,0.426169,0.375038,0.407075,0.816409,0.758549,0.962784,0.31233,0.307046,0.391341,0.122003,0.515151,0.799342,0.249934,0.703563,0.543637,0.704517,0.775257,0.395534,0.251625,0.478893,0.371052,0.442462,0.521591,0.494196,0.382492,0.627053,0.317952,0.468106,0.692748,0.37968,0.583242,0.721097,0.428704,0.562019,0.334622,0.793682,0.904884,0.550869,0.349909,0.489482,5
0.380016,0.694045,0.465593,0.726871,0.559424,0.530459,0.768823,0.603935,0.808152,0.518684,0.159555,0.823687,0.759122,0.493924,0.349107,0.478311,0.380754,0.278472,0.805199,0.232716,0.446362,0.445023,0.27026,0.527089,0.53065,0.331623,0.505278,0.681085,0.21454,0.51678,0.62322,0.514688,0.763478,0.521114,0.557874,0.399118,0.55241,0.46965,0.398637,0.541093,0.254726,0.446918,0.259493,0.635697,0.581325,0.521019,0.462078,0.482768,0.508895,0.771127,0.54219,0.421061,0.492041,0.416995,0.413053,0.582196,0.684897,0.448543,0.803718,0.487629,0.422327,0.458279,0.646638,0.420302,5
0.641026,0.699199,0.348684,0.526287,0.3809,0.559707,0.534505,0.214871,0.669022,0.563832,0.359917,0.48171,0.714628,0.297852,0.426456,0.288468,0.219898,0.281764,0.946054,0.285016,0.531652,0.795291,0.173165,0.78347,0.539028,0.997877,0.433947,0.422313,0.468924,0.51853,0.264685,0.425892,0.85566,0.693731,0.566761,0.270823,0.464008,0.710633,0.723808,0.41241,0.462645,0.572706,0.705643,0.705086,0.507223,0.564568,0.412079,0.531532,0.430771,0.306095,0.409406,0.557797,0.515624,0.586932,0.592997,0.287105,0.396288,0.429227,0.484621,0.66711,0,0.329192,0.451319,0.655148,5
0.338677,0.629028,0.216975,0.52092,0.233987,0.665997,0.540216,0.614336,0.548589,0.207503,0.384203,0.663408,0.582434,0.424415,0.437034,0.331195,0.447892,0.62936,0.487866,0.870041,0.341137,0.425236,0.446461,0.779674,0.338334,0.326586,0.495769,0.853376,0.783751,0.7169,0.590104,0.243633,0.455791,0.137727,0.648326,0.670455,0.180425,0.537841,0.558789,0.36201,0.740971,0.274636,0.357998,0.280929,0.441605,0.341361,0.55208,0.495402,0.453165,0.623618,0.242136,0.596222,0.526222,0.548365,0.618971,0.75696,0.281962,0.671348,0.408739,0.701111,0.339576,0.493143,0.594729,0.427755,5
0.213288,0.280404,0.443795,0.236731,0.425767,0.803163,0.681996,0.791919,0.584814,0.378227,0.62501,0.692861,0.428675,0.638024,0.536924,0.23816,0.700378,0.643404,0.449738,0.430327,0.577415,0.193119,0.587492,0.711469,0.576054,0.166501,0.551017,0.602162,0.471062,0.657983,0.518321,0.445528,0.360771,0.65734,0.346602,0.489208,0.599723,0.388947,0.658878,0.625973,0.698683,0.701921,0.14775,0.333391,0.426399,0.685667,0.698632,0.273743,0.988816,0.341906,0.603383,0.337532,0.740158,0.330395,0.497833,0.443769,0.523609,0.499714,0.348433,0.079995,0.282537,0.600751,0.509333,0.484723,5
0.307431,0.728021,0.242267,0.630485,0.244275,0.515852,0.648025,0.484704,0.609379,0.417083,0.49315,0.774898,0.651435,0.543327,0.31466,0.496246,0.231924,0.534684,0.662159,0.798354,0.255799,0.500501,0.278327,0.777063,0.493965,0.414177,0.533621,0.515446,0.378094,0.543184,0.460274,0.369165,0.632904,0.218689,0.807232,0.645565,0.357512,0.537087,0.417773,0.539796,0.68149,0,0.225485,0.361147,0.214507,0.583116,0.601618,0.82678,0.373362,0.719182,0.447132,0.654393,0.668993,0.421729,0.306261,0.752749,0.446336,0.519816,0.423206,0.498895,0.131543,0.454387,0.441191,0.465958,5
0.410639,0.931872,0.29496,0.59492,0.235103,0.42074,0.566922,0.342291,0.51519,0.371089,0.322036,0.635938,0.492704,0.483567,0.462771,0.753552,0.192673,0.523617,0.622071,0.513303,0.461835,0.545165,0.321155,0.50667,0.684255,0.316264,0.393268,0.676959,0.564437,0.756606,0.472192,0.536417,0.554943,0.616503,0.776888,0.706486,0.579252,0.455166,0.76151,0.492584,0.717234,0.364519,0.291823,0.560576,0.464766,0.640874,0.393554,0.514076,0.340683,0.609295,0.526127,0.695615,0.6575,0.170918,0.608805,0.670505,0.250278,0.582954,0.296824,0.74722,0.671808,0.42864,0.611512,0.701265,5
0.55429,0.688114,0.584994,0.581015,0.380025,0.69342,0.623504,0.353415,0.673044,0.4298,0.266148,0.654288,0.589244,0.29415,0.396255,0.188245,0.228688,0.374012,0.993622,0.322074,0.670691,0.823792,0.080778,0.498408,0.607,0.587722,0.680487,0.485554,0.629822,0.707748,0.48575,0.657275,0.840164,0.562826,0.851266,0.520367,0.704984,0.503077,0.631742,0.681653,0.683914,0.463901,0.516701,0.722549,0.279097,0.422823,0.173868,0.64549,0.31336,0.391731,0.493831,0.83733,0.521724,0.269108,0.401266,0.418124,0.607018,0.720779,0.384662,0.70527,0.404725,0.371298,0.116191,0.58655,5
0.175472,0.447246,0.46784,0.204806,0.333854,0.650515,0.7547,0.251038,0.301965,0.336276,0.529485,0.690994,0.562705,0.3046,0.552264,0.372514,0.638528,0.583563,0.72935,0.791361,0.287799,0.534023,0.318446,0.383922,0.542857,0.306164,0.499287,0.22463,0.676551,0.559729,0.415028,0.365863,0.637109,0.394442,0.762012,0.448308,0.353357,0.651386,0.677269,0.63142,0.761155,0.455701,0.247144,0.313628,0.135245,0.797802,0.630743,0.376665,0.721203,0.659786,0.399199,0.357741,0.809654,0.243927,0.448129,0.373145,0.575857,0.724584,0.2446,0.6033,0.414663,0.354578,0.657608,0.492377,5
0.26676,0.603827,0.156633,0.356035,0.256358,0.41106,0.529191,0.596105,0.54133,0.371278,0.405789,0.748549,0.592075,0.626109,0.104764,0.352155,0.361276,0.497596,0.655449,0.558757,0.559139,0.389328,0.515583,0.535561,0.514361,0.109682,0.499656,0.616966,0.433992,0.875204,0.528094,0.205974,0.56571,0.385034,0.479916,0.846321,0.306096,0.648119,0.051665,0.612193,0.577304,0.224693,0.151053,0.527661,0.392685,0.456074,0.648732,0.451199,0.568395,0.765715,0.600845,0.181413,0.447815,0.619756,0.445835,0.711934,0.720361,0.512886,0.294327,0.582381,0.294806,0.574751,0.253834,0.38748,5
0.210439,0.398511,0.20032,0.403418,0.21337,0.713762,0.476887,0.37785,0.515326,0.359185,0.459222,0.530046,0.435908,0.440588,0.453934,0.211267,0.504668,0.56547,0.377769,0.616258,0.683386,0.502512,0.506665,0.79372,0.323443,0.433012,0.573142,0.647389,0.356464,0.838676,0.519807,0.360364,0.257291,0.347284,0.402383,0.597864,0.560436,0.685978,0.591124,0.837043,0.394698,0.498479,0.218242,0.318167,0.432164,0.783277,0.4955,0.248828,0.46172,0.405502,0.500576,0.379938,0.627158,0.648392,0.626996,0.442206,0.492336,0.509733,0.608316,0.532751,0.87566,0.537123,0.465593,0.599381,5
0.208287,0.644271,0.207312,0.501266,0.237122,0.558795,0.49356,0.585748,0.465587,0.27165,0.481977,0.727599,0.537763,0.53174,0.363495,0.569391,0.418282,0.402081,0.443365,0.688194,0.521716,0.380878,0.354207,0.658776,0.449394,0.289776,0.403429,0.733805,0.500499,0.689969,0.409994,0.308137,0.543356,0.161572,0.548865,0.890126,0.162653,0.669365,0.437756,0.427494,0.650134,0.187726,0.228695,0.442619,0.250186,0.516628,0.703515,0.504315,0.477034,0.677416,0.459678,0.333743,0.515996,0.511664,0.68484,0.919949,0.783571,0.480427,0.728296,0.670483,0.187244,0.806804,0.750184,0.411855,5
0.155532,0.560435,0.138889,0.54462,0.244015,0.525267,0.677577,0.63602,0.601628,0.391088,0.467891,0.717888,0.705545,0.5752,0.279946,0.387321,0.39734,0.654693,0.544841,0.569369,0.573947,0.398391,0.495396,0.717647,0.468885,0.355732,0.341522,0.700169,0.576938,0.813668,0.602679,0.221543,0.516139,0.171828,0.356698,0.7759,0.333184,0.570968,0.163651,0.623372,0.640262,0.23997,0.207684,0.470049,0.473638,0.511649,0.684407,0.301719,0.476743,0.736121,0.37691,0.479299,0.446905,0.384108,0.639331,0.678075,0.462509,0.58384,0.588236,0.494998,0.631245,0.6025,0.624588,0.489098,5
0.393393,0.59607,0.154067,0.580671,0.519102,0.491093,0.652599,0.233649,0.720307,0.639908,0.336357,0.747234,0.835413,0.380935,0.122929,0.587777,0.302821,0.473257,0.568292,0.497892,0.63926,0.688774,0.35981,0.797183,0.477767,0.666087,0.529778,0.611102,0.00283,0.585592,0.626597,0.184383,0.480986,0.541644,0.241078,0.340948,0.578286,0.546803,0.371214,0.637507,0.505724,0.510308,0.279354,0.330039,0.610014,0.445668,0.531272,0.666566,0.645297,0.504555,0.599909,0.403864,0.680756,0.578771,0.500109,0.436591,0.601579,0.5111,0.435252,0.467406,0.768758,0.579037,0.33179,0.604434,5
0.319481,0.406117,0.225764,0.661025,0.670364,0.410101,0.655395,0.69347,0.302579,0.365133,0.488825,0.539216,0.27149,0.595156,0.398498,0.35994,0.703989,0.666736,0.447391,0.771558,0.471337,0.413312,0.440025,0.353911,0.368609,0.195301,0.241344,0.654735,0.645886,0.796743,0.433365,0.479537,0.510116,0.313651,0.613903,0.662882,0.518296,0.629737,0.419283,0.464202,0.625202,0.377566,0.225518,0.357442,0.339294,0.448037,0.614111,0.093065,0.321382,0.468268,0.629105,0.504428,0.660428,0.32686,0.596426,0.803529,0.575764,0.538974,0.397086,0.705333,0.64869,0.672641,0.550547,0.439659,5
0.329243,0.615087,0.262622,0.372671,0.14897,0.61048,0.589162,0.401561,0.478826,0.127142,0.464246,0.69006,0.522852,0.498817,0.310836,0.185087,0.604107,0.471081,0.48076,0.546029,0.595807,0.543403,0.212143,0.772272,0.381125,0.470268,0.593357,0.563467,0.537271,0.825752,0.439219,0.524305,0.540759,0.295406,0.578977,0.835702,0.208201,0.658784,0.713873,0.700459,0.74316,0.287427,0.087733,0.431385,0.336108,0.595773,0.422262,0.714038,0.444608,0.589463,0.574921,0.345134,0.724002,0.43313,0.348827,0.656239,0.435131,0.612583,0.512993,0.806432,0.396638,0.722205,0.733652,0.401448,5
0.346852,0.747085,0.112538,0.502771,0.344256,0.349402,0.523247,0.253271,0.618087,0.559519,0.303818,0.617358,0.708273,0.315881,0.343341,0.642793,0.207355,0.645925,0.551304,0.688927,0.420464,0.629735,0.413667,0.708525,0.6341,0.437655,0.434396,0.734737,0.439076,0.722233,0.667712,0.220236,0.613305,0.638864,0.559753,0.354506,0.236264,0.523345,0.510813,0.548206,0.608037,0.314508,0.441432,0.643082,0.494494,0.656791,0.54914,0.623729,0.346389,0.474518,0.434196,0.261993,0.768005,0.542604,0.496885,0.635424,0.543153,0.698462,0.553346,0.484517,0.802336,0.50534,0.718363,0.732189,5
0.283102,0.713886,0.23443,0.567098,0.217896,0.391188,0.582664,0.531631,0.664909,0.498917,0.333475,0.757418,0.678892,0.60234,0.175248,0.512557,0.29685,0.593269,0.553384,0.585316,0.469999,0.512186,0.514437,0.6689,0.504411,0.304686,0.329397,0.798068,0.320428,0.755497,0.58094,0.154394,0.580547,0.150078,0.619236,0.748465,0.43319,0.577561,0.307267,0.630461,0.457314,0.178947,0.023357,0.521484,0.460819,0.360214,0.612333,0.466886,0.677203,0.758818,0.663133,0.259228,0.631909,0.587308,0.491161,0.76987,0.501043,0.565227,0.482862,0.52973,0.488282,0.474072,0.709618,0.404699,5
