@relation plant-margin

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99}

@data
0,0,0.023254,0.011494,0.280697,0,0.063826,0.187488,0.069763,0,0,0.827582,0,0.071424,0.55882,0,0,0,0.015624,0,0.65386,0.781248,0,0.175002,0.619047,0.113639,0.42857,0.073166,0,0.032785,0.53449,0.246159,0,0.066662,0,0,0.057139,0.15277,0.47059,0.351355,0.046732,0,0.433322,0.151521,0,0.30435,0.259259,0.468098,0.381828,0.425525,0,0.046509,0.059997,0.318175,0.05555,1,0.031248,0,0,0.021738,0.045451,0.358978,0,0.065213,49
0,0,0.046509,0.022987,0.245612,0,0.191488,0,0.093018,0.019999,0,0.724139,0,0.071424,0.647065,0,0.090903,0,0.031248,0.034481,0.42309,0.656257,0,0.074995,0.404762,0.136365,0.333338,0.195122,0,0.163933,0.362077,0.138464,0,0.066662,0,0.043475,0.02857,0.180552,0.52941,0.351355,0.149536,0,0.399991,0.242425,0,0.347825,0.537034,0.404265,0.2,0.680851,0,0.023254,0.260005,0.287867,0.138882,0.5,0.031248,0,0.015503,0.021738,0,0.307699,0,0,49
0.022221,0.009523,0.046509,0.114942,0.333324,0,0.148938,0,0.116284,0.039997,0,0.689643,0,0.071424,0.676474,0,0.151521,0,0.046872,0,0.3077,0.624991,0,0.474996,0.357146,0.113639,0.166669,0.2439,0,0.147541,0.241384,0.138464,0,0,0.023808,0.021737,0.142863,0.124995,0.558819,0.405406,0.074768,0.021275,0.516656,0.272726,0,0.347825,0.425922,0.457453,0.127276,0.531913,0,0,0.179999,0.212117,0.208327,0.5,0.062496,0,0,0.043475,0,0.358978,0.015625,0.021738,49
0,0,0.046509,0,0.157891,0,0.255325,0.187488,0.069763,0.059996,0.015624,0.482759,0.004695,0.142861,0.617654,0,0.090903,0.005434,0,0.068961,0.42309,0.656257,0,0.274995,0.214285,0.159091,0.333338,0.097555,0.026313,0.131148,0.396558,0.261544,0.023256,0,0,0.021737,0.257142,0.291659,0.38236,0.432431,0.093459,0.04255,0.566652,0.424246,0.010988,0.347825,0.407405,0.308519,0.072724,0.468088,0.014924,0.069763,0.260005,0.151509,0.15277,0.535712,0.062496,0.034482,0,0,0.045451,0.282046,0.046872,0.086951,49
0,0,0,0.011494,0.280697,0,0.063826,0,0.069763,0.039997,0,0.827582,0,0.095232,0.58823,0,0,0,0.046872,0,0.557709,0.968753,0,0.049997,0.333338,0.022725,0.309529,0.170733,0,0,0.51725,0.215392,0,0,0,0,0,0.09722,0.499999,0.648646,0.168226,0.021275,0.349995,0.181822,0,0.499999,0.518517,0.489374,0.272733,0.382975,0,0.023254,0.160001,0.287867,0.083332,0.678559,0.031248,0,0,0.043475,0.136354,0.282046,0,0.021738,49
0,0,0.034881,0.034481,0.122806,0,0.042551,0.124992,0.093018,0.039997,0,0.896541,0,0.166669,0.764704,0,0.030301,0,0.046872,0.068961,0.34616,0.687504,0,0.375001,0.452379,0.272731,0.404761,0.170733,0.026313,0.081971,0.362077,0.184624,0,0.066662,0.023808,0.130436,0.057139,0.24999,0.52941,0.270265,0.084113,0.021275,0.483327,0.212124,0,0.282611,0.31481,0.457453,0.109095,0.574463,0,0,0.140002,0.136359,0.027775,0.785713,0.093744,0,0.015503,0.1087,0.045451,0.358978,0,0.021738,49
0,0,0.069769,0.057474,0.140348,0,0.042551,0,0.139538,0.019999,0,0.724139,0,0.238093,0.617654,0,0.090903,0,0.031248,0.034481,0.403859,0.781248,0,0.424999,0.333338,0.068177,0.380954,0.219511,0,0.081971,0.46552,0.292312,0.023256,0,0,0.021737,0,0.180552,0.294115,0.486481,0.046732,0.021275,0.533323,0.121204,0,0.413039,0.407405,0.308519,0.145457,0.276599,0.014924,0.093018,0.240006,0.196967,0.09722,0.571424,0,0.017241,0.015503,0.173913,0.045451,0.512813,0,0.195651,49
0,0,0.034881,0,0.140348,0,0.021276,0.187488,0.023254,0,0,0.827582,0,0.095232,0.58823,0,0.121204,0,0.046872,0.034481,0.44232,0.656257,0,0.175002,0.523814,0.022725,0.166669,0.170733,0.013156,0.032785,0.637942,0.353856,0,0.066662,0,0.021737,0,0.19444,0.52941,0.37838,0.065423,0,0.383327,0.181822,0.010988,0.543474,0.462956,0.35107,0.21819,0.382975,0,0.069763,0.079995,0.318175,0.166664,0.714271,0,0,0.031006,0.086951,0,0.461534,0,0.1087,49
0,0,0.034881,0,0.122806,0,0.127663,0,0.046509,0.019999,0.015624,0.620681,0,0.142861,0.5,0,0.060602,0.010869,0,0.034481,0.38462,0.843743,0,0.125005,0.380954,0.136365,0.309529,0.097555,0.03947,0,0.672423,0.323088,0.046509,0,0,0.043475,0.057139,0.138883,0.294115,0.432431,0.102804,0.021275,0.383327,0.272726,0.010988,0.3913,0.574069,0.308519,0.272733,0.340426,0.014924,0,0.199998,0.363626,0.083332,0.714271,0,0,0.015503,0,0,0.589744,0.015625,0.195651,49
0,0,0.011627,0,0.210527,0,0.127663,0,0.139538,0.019999,0,0.827582,0.004695,0.214285,0.41177,0,0,0,0,0.034481,0.34616,0.937503,0,0.325004,0.380954,0.068177,0.452378,0.170733,0.013156,0.049177,0.413798,0.261544,0,0.066662,0.023808,0,0.057139,0.166665,0.235295,0.459456,0.037382,0,0.683318,0.212124,0,0.499999,0.296293,0.265962,0.181819,0.468088,0,0.046509,0.120003,0.181817,0.111107,0.607136,0.031248,0,0.007752,0.065213,0,0.692302,0.031248,0.3913,49
0.022221,0.009523,0.034881,0.011494,0.105264,0.012578,0.085102,0,0.069763,0.079995,0.015624,0.689643,0.014084,0.142861,0.735293,0,0.121204,0.005434,0,0.068961,0.44232,0.812496,0,0.150003,0.333338,0.136365,0.238092,0.024389,0.013156,0.081971,0.258625,0.276927,0.023256,0,0.047616,0,0.085709,0.166665,0.588231,0.486481,0.046732,0.021275,0.433322,0.212124,0,0.326087,0.518517,0.574487,0.236371,0.617024,0.014924,0,0.240006,0.121209,0.124995,0.642848,0.062496,0,0.023255,0,0,0.230767,0.046872,0.021738,49
0,0,0,0.011494,0.175433,0,0,0,0.093018,0,0,0.724139,0,0.238093,0.58823,0,0,0,0,0.034481,0.36539,0.843743,0,0.575002,0.285721,0.090902,0.500007,0.073166,0.013156,0,0.46552,0.200008,0.023256,0.266649,0,0.021737,0.02857,0.138883,0.176475,0.459456,0.056077,0.021275,0.766653,0.121204,0.010988,0.369563,0.333327,0.393627,0.109095,0.531913,0,0.139539,0.140002,0.196967,0.027775,0.642848,0,0.017241,0.023255,0.021738,0.045451,0.769233,0,0.260875,49
0,0,0.197673,0.137935,0.491224,0,0.106388,0,0.023254,0.059996,0,0.17242,0.014084,0,0.294115,0,0.121204,0.005434,0.187504,0.137922,0,0,0,0,0.047616,0.363633,0,0.560978,0.013156,0.393444,0.224144,0.169232,0.046509,0,0,0.021737,0.200002,0.499979,0.588231,0.37838,0.364494,0.127662,0.03333,0.636371,0.010988,0.652175,0.074069,0.063832,0.41819,0,0.029848,0,0.440004,0.606043,0.069445,0.035712,0.093744,0.103452,0.038762,0.413038,0,0,0.031248,0,50
0,0,0.197673,0.011494,0.456131,0,0.127663,0,0,0.059996,0.015624,0.517241,0.004695,0.071424,0.764704,0,0.151521,0.010869,0.031248,0.068961,0.11539,0.156256,0,0,0.071424,0.181817,0.071424,0.268289,0,0.196727,0.379317,0.169232,0.046509,0,0,0.152174,0.171433,0.430541,0.85295,0.702696,0.037382,0.021275,0.049996,0.606054,0.021977,0.543474,0.925913,0.297881,0.163638,0,0.014924,0,0.240006,0.333326,0.263877,0.321423,0.062496,0,0.046513,0.086951,0,0,0.046872,0,50
0.088883,0,0.058142,0.045974,0.263155,0,0.191488,0,0.023254,0.059996,0.062496,0.724139,0.028169,0.047616,0.58823,0,0.090903,0.021737,0.015624,0.24138,0.11539,0.406256,0,0,0.404762,0.159091,0.190477,0.097555,0.03947,0.06557,0.672423,0.569247,0.116285,0,0.047616,0.08695,0,0.19444,0.47059,0.513507,0.056077,0.0851,0.049996,0.363645,0.043954,0.30435,0.49999,0.382984,0.472733,0,0.029848,0,0.079995,0.257568,0.263877,0.5,0.093744,0.034482,0.007752,0.065213,0,0.051279,0.093752,0,50
0.066662,0.028569,0.279068,0.149429,0.631564,0.056603,0.148938,0,0,0.079995,0.031248,0.068962,0,0.047616,0.11764,0,0.303027,0.021737,0.265625,0.17242,0,0,0,0,0.023808,0.227268,0,0.4878,0.078947,0.557378,0.206903,0.12308,0.116285,0,0.047616,0.108699,0.371436,0.236102,0.176475,0.162165,0.476644,0.0851,0.083335,0.424246,0.076926,0.434775,0,0,0.272733,0,0.044772,0,0.34,0.242418,0.05555,0,0.281248,0.034482,0.085271,0.739125,0,0,0.125,0.043475,50
0.044441,0.009523,0.139537,0.045974,0.403504,0.006289,0.127663,0,0,0.120003,0.031248,0.275861,0.004695,0,0.55882,0,0.030301,0.016303,0.031248,0.379301,0.01923,0,0,0,0.023808,0.181817,0,0.365856,0.078947,0.262296,0.379317,0.215392,0.209302,0,0.047616,0.021737,0.142863,0.444429,0.764706,0.675671,0.186918,0.106387,0,0.454548,0.076926,0.58695,0.296293,0.138303,0.309095,0,0.014924,0,0.460002,0.424234,0.277764,0.214288,0.25,0.017241,0.062016,0.152175,0,0,0.078128,0,50
0.022221,0.085713,0.023254,0.034481,0.263155,0,0.234039,0,0,0.140001,0,0.482759,0.014084,0,0.735293,0,0.060602,0.005434,0.031248,0.103442,0.28847,0.187504,0,0,0.404762,0.227268,0.071424,0.121956,0.03947,0.114756,0.810355,0.523088,0.023256,0,0.023808,0.043475,0.02857,0.166665,0.85295,0.540532,0.1215,0.04255,0.066661,0.151521,0.021977,0.434775,0.49999,0.297881,0.254553,0,0,0,0.199998,0.212117,0.472204,0.464289,0.062496,0.051722,0.046513,0.021738,0,0,0.046872,0,50
0,0,0.069769,0.103449,0.473673,0,0.191488,0,0,0.059996,0,0.482759,0,0.023808,0.970589,0,0.030301,0.005434,0,0.068961,0.07692,0.062496,0,0,0.023808,0.409085,0,0.414633,0.105261,0.196727,0.551731,0.200008,0.116285,0,0,0,0.02857,0.444429,0.764706,0.513507,0.14019,0.063825,0.049996,0.48485,0.021977,0.565213,0.462956,0.180854,0.272733,0,0.014924,0,0.379997,0.242418,0.305547,0.428577,0.124992,0.017241,0.038762,0.239126,0,0,0.046872,0,50
0.066662,0,0.186046,0.091955,0.22807,0.006289,0.212764,0,0,0.079995,0.031248,0.482759,0.056339,0,0.5,0,0.151521,0.027175,0.062496,0.137922,0.19231,0.124992,0,0,0.095232,0.318182,0.047616,0.463411,0.052627,0.409837,0.482769,0.215392,0.046509,0,0,0.043475,0.200002,0.236102,0.499999,0.270265,0.149536,0.106387,0.066661,0.48485,0.010988,0.434775,0.277776,0.170216,0.327276,0,0.059696,0,0.480001,0.363626,0.208327,0.178577,0.281248,0.068963,0.054265,0.217388,0,0,0.031248,0,50
0.133336,0.009523,0.10465,0.206897,0.456131,0,0.127663,0,0,0.16,0.093752,0.068962,0.032864,0,0.235295,0,0.151521,0.032609,0.25,0.344821,0,0,0,0,0,0.386359,0,0.585367,0.03947,0.622957,0.103452,0.092312,0.255811,0,0.023808,0.043475,0.400006,0.319434,0.235295,0.29729,0.383185,0.106387,0.066661,0.51515,0.043954,0.30435,0.055552,0.095746,0.236371,0,0.044772,0,0.280003,0.227267,0.041662,0.107135,0.343744,0.103452,0.100778,0.6087,0,0,0.125,0,50
0.022221,0.009523,0.046509,0.149429,0.22807,0,0.297875,0,0.023254,0.140001,0.093752,0.275861,0.018778,0.023808,0.44118,0,0.272726,0.010869,0.078128,0.103442,0.11539,0.093744,0,0,0.119053,0.318182,0.023808,0.2439,0.026313,0.344267,0.413798,0.446167,0.069764,0,0.095232,0.08695,0.057139,0.333322,0.588231,0.37838,0.102804,0.234038,0.049996,0.48485,0.076926,0.3913,0.537034,0.106384,0.290913,0,0.074629,0,0.240006,0.272717,0.374985,0.392847,0.093744,0.103452,0.062016,0.152175,0,0,0.015625,0,50
0,0,0.116277,0.091955,0.6842,0,0.085102,0,0.069763,0.120003,0,0.2069,0,0,0.470589,0,0.060602,0,0,0.17242,0.01923,0,0,0,0.095232,0.249994,0.023808,0.7561,0.03947,0.475415,0.275866,0.261544,0.093018,0,0.071424,0.130436,0.114278,0.458316,0.647065,0.621621,0.308417,0.0851,0.03333,0.51515,0.054948,0.478262,0.222225,0.063832,0.309095,0,0.029848,0,0.399996,0.545435,0.09722,0.071423,0.062496,0.017241,0.054265,0.130437,0,0,0.046872,0.021738,50
0.044441,0.009523,0.058142,0.034481,0.421046,0,0.170213,0,0,0.079995,0.015624,0.689643,0.004695,0,0.617654,0,0.090903,0.016303,0.031248,0.137922,0.09616,0.156256,0,0,0.261901,0.204542,0,0.268289,0.065791,0.131148,0.396558,0.507703,0.209302,0,0.071424,0.021737,0.057139,0.291659,0.823541,0.432431,0.018691,0.106387,0,0.393946,0.12088,0.30435,0.62962,0.287238,0.309095,0,0.044772,0,0.179999,0.196967,0.472204,0.464289,0.156256,0.275866,0.015503,0,0,0,0.031248,0,50
0,0,0.069769,0.011494,0.456131,0,0.404252,0,0,0.079995,0,0.517241,0.028169,0,0.58823,0,0.151521,0,0.093752,0.034481,0.05769,0.093744,0,0,0.238093,0.204542,0.047616,0.268289,0.013156,0.131148,0.741384,0.446167,0.046509,0,0,0.08695,0.085709,0.333322,0.52941,0.486481,0.093459,0,0.049996,0.424246,0.021977,0.478262,0.444439,0.255324,0.454553,0,0.179107,0,0.140002,0.409076,0.319434,0.428577,0.093744,0.017241,0,0.086951,0,0.051279,0,0,50
0.044441,0.009523,0.093023,0.034481,0.526309,0.031447,0.59575,0,0,0.240005,0.031248,0.2069,0,0,0.55882,0,0.212123,0.016303,0.015624,0.068961,0.05769,0,0,0,0.119053,0.204542,0,0.365856,0.026313,0.36066,0.551731,0.169232,0.023256,0,0.047616,0.043475,0.142863,0.499979,0.647065,0.648646,0.065423,0.0851,0.066661,0.787877,0.021977,0.630436,0.12963,0.053194,0.381828,0,0.014924,0,0.539998,0.272717,0.277764,0.178577,0.093744,0,0.007752,0.1087,0,0,0.109376,0,50
0.022221,0,0.174419,0.114942,0.543852,0,0.170213,0,0,0.019999,0,0.068962,0.023475,0,0.294115,0,0.181822,0.016303,0.109376,0.068961,0,0,0,0,0.047616,0.431811,0,0.5122,0.092104,0.36066,0.224144,0.261544,0.023256,0,0.023808,0.108699,0.228572,0.430541,0.558819,0.270265,0.327108,0.148937,0.016665,0.636371,0.054948,0.347825,0.185181,0.085108,0.381828,0,0,0,0.420005,0.545435,0.194439,0.107135,0.124992,0.017241,0.054265,0.456525,0,0,0.062496,0,50
0,0,0.058142,0,0.368419,0,0.361701,0,0,0.100004,0,0.310341,0.004695,0,0.58823,0,0.060602,0.027175,0.031248,0.17242,0.03846,0.218752,0,0,0.214285,0.204542,0.071424,0.268289,0.03947,0.163933,0.568971,0.6154,0.093018,0,0.047616,0.021737,0.057139,0.333322,0.647065,0.486481,0.056077,0.04255,0.066661,0.424246,0.032966,0.478262,0.49999,0.234049,0.454553,0.021275,0.014924,0,0.280003,0.333326,0.444428,0.392847,0.218752,0.017241,0.007752,0.043475,0,0,0.046872,0,50
0.066662,0.038092,0.151165,0.172416,0.017542,0.025155,0.085102,0,0.116284,0.240005,0.171872,0.17242,0.154928,0.285721,0.264705,0,0.303027,0.038043,0.078128,0.344821,0.403859,0.281248,0,0.125005,0.071424,0.181817,0.166669,0.121956,0.342098,0.06557,0.01724,0,0.162793,0.066662,0.119053,0.108699,0.285712,0.291659,0.147065,0,0.009345,0.127662,0.516656,0.090903,0.153851,0.043475,0.259259,0.14894,0.036362,0.787237,0.208955,0,0.199998,0.01515,0.09722,0.178577,0.093744,0.137933,0.10853,0.065213,0.045451,0.051279,0.171872,0.065213,51
0.088883,0.057144,0.255814,0.172416,0.035085,0.018867,0.234039,0.249983,0.023254,0.199998,0.015624,0.17242,0.028169,0.142861,0.205885,0,0.363645,0.048912,0.031248,0.413799,0.403859,0.156256,0,0.049997,0.119053,0.340908,0.166669,0.146345,0.144732,0.081971,0,0.015384,0.209302,0,0.261901,0.282611,0.200002,0.319434,0.235295,0.05405,0.028036,0.127662,0.516656,0.303027,0.197806,0,0.370362,0.138303,0,0.659575,0.179107,0.093018,0.199998,0,0.083332,0.214288,0.375007,0.068963,0.131784,0.130437,0.090903,0.051279,0.125,0.043475,51
0.111115,0.019046,0.348837,0.126436,0.017542,0.018867,0.085102,0.187488,0.116284,0.300002,0.062496,0.17242,0.093895,0.285721,0.176475,0,0.393946,0.048912,0.062496,0.310341,0.38462,0.031248,0,0.2,0.095232,0.272731,0.119053,0.121956,0.184209,0.06557,0.034481,0.015384,0.162793,0.066662,0.071424,0.369562,0.371436,0.388878,0.147065,0.05405,0.009345,0.106387,0.399991,0.121204,0.142863,0.043475,0.31481,0.085108,0.018181,0.382975,0.328358,0.023254,0.179999,0,0.027775,0.107135,0.437504,0.103452,0.100778,0.239126,0.045451,0.102557,0.234376,0.1087,51
0.199998,0.07619,0.279068,0.080461,0.052627,0.025155,0.085102,0,0.116284,0.219997,0.031248,0.4138,0.112675,0.095232,0.235295,0,0.484849,0.076086,0.015624,0.379301,0.461549,0.124992,0,0.099994,0.071424,0.181817,0.047616,0.048777,0.223679,0.081971,0.034481,0,0.279078,0,0.119053,0.130436,0.314282,0.19444,0.08823,0.027025,0,0.127662,0.666653,0.060602,0.131874,0,0.333327,0.117022,0,0.680851,0.328358,0,0.160001,0,0.09722,0.25,0.343744,0.068963,0.116281,0.021738,0.045451,0.076918,0.281248,0.086951,51
0.155557,0.066667,0.174419,0.080461,0.052627,0.056603,0.170213,0,0.069763,0.120003,0.156248,0.241381,0.032864,0.095232,0.147065,0,0.303027,0.048912,0.062496,0.379301,0.34616,0.062496,0,0,0.047616,0.386359,0.047616,0.195122,0.210523,0.147541,0.034481,0,0.302332,0,0.142861,0.260874,0.428576,0.166665,0,0.081076,0,0.191487,0.566652,0.090903,0.263743,0.086951,0.388888,0.021276,0,0.659575,0.417911,0,0.359999,0.0303,0.069445,0.035712,0.312496,0.137933,0.201552,0.043475,0.045451,0,0.203128,0.021738,51
0.133336,0.057144,0.116277,0.080461,0.017542,0.012578,0.319151,0,0.139538,0.219997,0.171872,0.103442,0.112675,0.285721,0.11764,0,0.242425,0.038043,0.062496,0.2069,0.42309,0.187504,0,0.150003,0.023808,0.181817,0.166669,0.097555,0.249993,0.098363,0,0,0.046509,0,0.190477,0.130436,0.600008,0.263877,0.147065,0,0,0.148937,0.516656,0.121204,0.109891,0.065213,0.351845,0.106384,0,0.659575,0.447761,0.046509,0.34,0.0303,0.05555,0.107135,0.343744,0.086212,0.100778,0,0.045451,0,0.390625,0.021738,51
0.266671,0.095236,0.186046,0.091955,0.052627,0.062892,0.382976,0,0.046509,0.399995,0.203128,0.275861,0.070422,0,0.176475,0,0.363645,0.054346,0.046872,0.2069,0.44232,0.031248,0,0.099994,0.119053,0.318182,0,0.121956,0.184209,0.163933,0.01724,0.030768,0.302332,0,0.190477,0.065212,0.200002,0.263877,0.235295,0.081076,0,0.276599,0.483327,0.090903,0.16484,0.043475,0.259259,0.07447,0,0.489362,0.119402,0,0.440004,0,0.083332,0.142847,0.218752,0.275866,0.093027,0,0.090903,0.076918,0.156248,0.086951,51
0.177777,0.171426,0.47674,0.011494,0,0.018867,0.212764,0,0.186047,0.219997,0.218752,0.137922,0.150233,0.190477,0.147065,0,0.424247,0.076086,0,0.379301,0.34616,0,0,0.049997,0.047616,0.136365,0.023808,0.146345,0.210523,0.114756,0,0,0.441858,0,0.095232,0.130436,0.542854,0.402766,0.05882,0,0,0.276599,0.349995,0.090903,0.087914,0,0.333327,0.021276,0,0.191488,0.343282,0.046509,0.140002,0.01515,0.083332,0,0.593744,0.172414,0.077519,0,0,0,0.328128,0,51
0.111115,0.057144,0.197673,0.172416,0.035085,0.037736,0.148938,0.187488,0.093018,0.199998,0.140624,0.2069,0.065728,0.095232,0.08823,0,0.454548,0.059781,0.093752,0.2069,0.461549,0.062496,0,0.024998,0.142861,0.159091,0.023808,0.121956,0.236836,0.098363,0.034481,0.015384,0.418604,0,0.142861,0.369562,0.485715,0.15277,0.176475,0.108101,0,0.234038,0.416658,0.060602,0.186817,0.043475,0.203698,0.031914,0.018181,0.553187,0.373131,0,0.260005,0.0303,0.013888,0.071423,0.343744,0.189655,0.186049,0.086951,0.045451,0,0.265624,0.043475,51
0.133336,0.057144,0.325583,0.103449,0.07017,0.031447,0.127663,0.249983,0.302332,0.16,0.218752,0.17242,0.061033,0.30953,0.176475,0,0.333328,0.054346,0.062496,0.344821,0.519239,0.062496,0,0,0.071424,0.249994,0.142861,0.048777,0.368419,0.081971,0,0,0.209302,0.066662,0.142861,0.304349,0.371436,0.291659,0.147065,0.05405,0.018691,0.063825,0.149996,0.121204,0.16484,0,0.333327,0.07447,0.036362,0.59575,0.298501,0,0.179999,0.01515,0.041662,0,0.093744,0.137933,0.155039,0.130437,0,0.051279,0.281248,0.086951,51
0.155557,0.057144,0.279068,0.068968,0.052627,0.037736,0.340426,0,0.046509,0.32,0.093752,0.310341,0.079811,0.071424,0.235295,0,0.212123,0.048912,0.093752,0.379301,0.44232,0.156256,0,0.074995,0.071424,0.204542,0.047616,0.195122,0.236836,0.049177,0.01724,0.015384,0.139539,0.133324,0.238093,0.130436,0.457146,0.24999,0.05882,0.108101,0,0.106387,0.549988,0.090903,0.142863,0.043475,0.407405,0.095746,0,0.3617,0.462685,0,0.379997,0.01515,0.083332,0.142847,0.218752,0.017241,0.100778,0.086951,0,0.025639,0.296872,0,51
0.088883,0.028569,0.383719,0.057474,0.035085,0.044025,0.085102,0,0.395349,0.240005,0.078128,0.344821,0.093895,0.333337,0.264705,0,0.272726,0.043478,0.078128,0.17242,0.42309,0.124992,0,0.049997,0.071424,0.136365,0.095232,0.121956,0.249993,0.114756,0.051721,0.030768,0.232557,0,0.071424,0.326087,0.285712,0.291659,0.08823,0.05405,0.009345,0.106387,0.266661,0.030301,0.16484,0.086951,0.351845,0.053194,0.018181,0.638299,0.22388,0.023254,0.219997,0.0303,0.041662,0,0.343744,0.137933,0.1938,0,0,0.102557,0.234376,0.152175,51
0.022221,0.07619,0.220927,0.126436,0,0.018867,0.489364,0,0.209302,0.420004,0.109376,0.17242,0.0892,0.166669,0.147065,0,0.303027,0.048912,0.125,0.275861,0.32693,0.124992,0,0.175002,0.119053,0.136365,0.023808,0.097555,0.394732,0.131148,0.01724,0,0.348841,0.066662,0.214285,0.217387,0.428576,0.166665,0.05882,0.027025,0,0.063825,0.466661,0.060602,0.230777,0.021738,0.185181,0.021276,0,0.680851,0.22388,0,0.160001,0,0.194439,0.071423,0.281248,0.051722,0.131784,0.065213,0,0.025639,0.281248,0.043475,51
0.044441,0.047621,0.255814,0.229884,0.087721,0.025155,0.2766,0.187488,0.069763,0.32,0.171872,0.2069,0.065728,0.095232,0.05882,0,0.212123,0.032609,0.078128,0.2069,0.26924,0.031248,0,0.099994,0.071424,0.386359,0.023808,0.268289,0.223679,0.196727,0,0.015384,0.232557,0,0.047616,0.239125,0.228572,0.236102,0.08823,0.081076,0.009345,0.127662,0.499992,0.090903,0.197806,0.086951,0.259259,0.021276,0,0.659575,0.343282,0.046509,0.34,0.0303,0.069445,0.071423,0.343744,0.241385,0.155039,0.043475,0.045451,0.025639,0.156248,0.086951,51
0.155557,0.07619,0.244187,0.126436,0.035085,0.031447,0.234039,0.187488,0.069763,0.179999,0.125,0.2069,0.042253,0.261901,0.11764,0,0.363645,0.027175,0.093752,0.068961,0.576941,0,0,0.049997,0.190477,0.249994,0.071424,0.121956,0.276314,0.049177,0.034481,0.015384,0.116285,0.066662,0.119053,0.347824,0.285712,0.180552,0.147065,0,0,0.021275,0.583319,0.090903,0.131874,0.043475,0.333327,0.021276,0.018181,0.872338,0.238804,0.046509,0.300002,0.0303,0.124995,0.142847,0.25,0.189655,0.186049,0.152175,0.045451,0,0.218752,0,51
0.199998,0.085713,0.186046,0.057474,0.035085,0.050314,0.170213,0,0.093018,0.16,0.031248,0.275861,0.122064,0.190477,0.147065,0,0.303027,0.038043,0.062496,0.2069,0.50001,0.093744,0,0.049997,0.142861,0.227268,0.023808,0.219511,0.276314,0.196727,0.068962,0.015384,0.162793,0,0.190477,0.043475,0.428576,0.166665,0.235295,0.05405,0,0.148937,0.549988,0.333328,0.131874,0.021738,0.31481,0.085108,0,0.744676,0.194031,0,0.420005,0,0.111107,0.178577,0.312496,0.120693,0.038762,0.086951,0.045451,0.102557,0.171872,0.1087,51
0.288892,0.228569,0.406971,0.034481,0,0.169809,0.255325,0,0.069763,0.399995,0.343752,0.103442,0.244123,0.023808,0.176475,0,0.333328,0.038043,0.015624,0.413799,0.03846,0,0,0,0,0.159091,0,0.073166,0.131575,0.131148,0,0,0.39535,0,0.285721,0.130436,0.314282,0.180552,0.323525,0.05405,0,0.0851,0.116665,0.090903,0.109891,0,0.259259,0.212768,0,0.063826,0.238804,0,0.120003,0,0.124995,0,0.375007,0.103452,0.077519,0.065213,0,0.025639,0.515624,0.021738,52
0.177777,0.095236,0.465113,0.068968,0.052627,0.100628,0.212764,0.124992,0,0.219997,0.093752,0.310341,0.145539,0,0.264705,0,0.212123,0.076086,0.031248,0.275861,0.32693,0,0,0.074995,0.047616,0.136365,0,0.146345,0.131575,0.06557,0,0,0.186048,0.133324,0.166669,0.108699,0.514285,0.541648,0.323525,0,0,0.106387,0.349995,0.090903,0.054948,0.086951,0.296293,0.382984,0,0.085101,0.22388,0.023254,0.120003,0.01515,0.083332,0.035712,0.25,0.017241,0.178297,0,0.045451,0,0.390625,0,52
